role_id,member_id,day_type,window_order,start_local_time,end_local_time,time_status,basis
cityrole-0224,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m03,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0224,m03,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0224,m04,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m04,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m04,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0224,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0225,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0226,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0226,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0226,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0226,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0226,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0226,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0227,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0227,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0227,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0227,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0227,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0227,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0228,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0228,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m03,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m04,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m04,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m04,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m05,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m05,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m05,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m05,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0228,m06,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0228,m06,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0229,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0229,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0230,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0230,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0230,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0230,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0230,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0231,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0231,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0231,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0231,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0231,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0231,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0232,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0232,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0232,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0233,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0233,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0234,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0234,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0234,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0235,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0235,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0235,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0235,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0235,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0236,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0236,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0236,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0236,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0236,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0236,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0237,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0237,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0237,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0238,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0238,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0239,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0239,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m04,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m04,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m05,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m05,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m05,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m05,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m06,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m06,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m06,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m06,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0240,m06,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0241,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0241,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m04,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m04,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m05,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m05,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m05,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m05,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0241,m05,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0242,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0243,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0243,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m03,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0243,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0244,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0244,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0244,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0244,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0244,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0245,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0246,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0246,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0246,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0246,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m04,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m05,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m05,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m05,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m05,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m05,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m06,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m06,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0247,m06,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0248,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0248,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0249,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0249,m03,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0249,m03,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0250,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0250,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0250,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0250,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0250,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0251,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0251,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0251,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0251,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0251,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0251,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0252,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0252,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0253,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0254,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0255,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0256,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0256,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0256,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0257,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0258,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
